i	j	k	t	i2	j2	k2	t2	coeff
1	4	2	10	3	4	2	4	1000
1	4	2	10	3	4	2	5	1000
1	4	2	10	3	4	2	6	1000
1	4	2	10	3	4	2	7	1000
1	4	2	10	3	4	2	0	1000
1	4	2	10	3	4	2	1	1000
1	4	2	10	3	4	2	2	1000
1	4	2	10	3	4	2	3	1000
1	4	2	10	3	4	2	12	1000
1	4	2	10	3	4	2	13	1000
1	4	2	10	3	4	2	14	1000
1	4	2	10	3	4	2	15	1000
1	4	2	10	3	4	2	8	1000
1	4	2	10	3	4	2	9	1000
1	4	2	10	3	4	2	10	1000
1	4	2	10	3	4	2	11	1000
1	4	2	10	3	4	2	16	1000
1	4	2	10	3	4	2	17	1000
1	4	2	10	3	4	2	18	1000
1	4	2	10	3	4	2	19	1000
1	4	2	10	1	4	2	1	1000
1	4	2	10	1	4	2	0	1000
1	4	2	10	1	4	2	3	1000
1	4	2	10	1	4	2	2	1000
1	4	2	10	1	4	2	5	1000
1	4	2	10	1	4	2	4	1000
1	4	2	10	1	4	2	7	1000
1	4	2	10	1	4	2	6	1000
1	4	2	10	1	4	2	9	1000
1	4	2	10	1	4	2	8	1000
1	4	2	10	1	4	2	11	3000
1	4	2	10	1	4	2	10	0
1	4	2	10	1	4	2	13	3000
1	4	2	10	1	4	2	12	3000
1	4	2	10	1	4	2	15	3000
1	4	2	10	1	4	2	14	3000
1	4	2	10	1	4	2	17	3000
1	4	2	10	1	4	2	16	3000
1	4	2	10	1	4	2	19	3000
1	4	2	10	1	4	2	18	3000
1	4	2	10	2	4	2	3	1000
1	4	2	10	2	4	2	2	1000
1	4	2	10	2	4	2	1	1000
1	4	2	10	2	4	2	0	1000
1	4	2	10	2	4	2	7	1000
1	4	2	10	2	4	2	6	1000
1	4	2	10	2	4	2	5	1000
1	4	2	10	2	4	2	4	1000
1	4	2	10	2	4	2	11	1000
1	4	2	10	2	4	2	10	1000
1	4	2	10	2	4	2	9	1000
1	4	2	10	2	4	2	8	1000
1	4	2	10	2	4	2	15	1000
1	4	2	10	2	4	2	14	1000
1	4	2	10	2	4	2	13	1000
1	4	2	10	2	4	2	12	1000
1	4	2	10	2	4	2	19	1000
1	4	2	10	2	4	2	18	1000
1	4	2	10	2	4	2	17	1000
1	4	2	10	2	4	2	16	1000
1	4	2	13	3	4	2	4	1000
1	4	2	13	3	4	2	5	1000
1	4	2	13	3	4	2	6	1000
1	4	2	13	3	4	2	7	1000
1	4	2	13	3	4	2	0	1000
1	4	2	13	3	4	2	1	1000
1	4	2	13	3	4	2	2	1000
1	4	2	13	3	4	2	3	1000
1	4	2	13	3	4	2	12	1000
1	4	2	13	3	4	2	13	1000
1	4	2	13	3	4	2	14	1000
1	4	2	13	3	4	2	15	1000
1	4	2	13	3	4	2	8	1000
1	4	2	13	3	4	2	9	1000
1	4	2	13	3	4	2	10	1000
1	4	2	13	3	4	2	11	1000
1	4	2	13	3	4	2	16	1000
1	4	2	13	3	4	2	17	1000
1	4	2	13	3	4	2	18	1000
1	4	2	13	3	4	2	19	1000
1	4	2	13	1	4	2	1	1000
1	4	2	13	1	4	2	0	1000
1	4	2	13	1	4	2	3	1000
1	4	2	13	1	4	2	2	1000
1	4	2	13	1	4	2	5	1000
1	4	2	13	1	4	2	4	1000
1	4	2	13	1	4	2	7	1000
1	4	2	13	1	4	2	6	1000
1	4	2	13	1	4	2	9	1000
1	4	2	13	1	4	2	8	1000
1	4	2	13	1	4	2	11	1000
1	4	2	13	1	4	2	10	1000
1	4	2	13	1	4	2	13	0
1	4	2	13	1	4	2	12	1000
1	4	2	13	1	4	2	15	3000
1	4	2	13	1	4	2	14	3000
1	4	2	13	1	4	2	17	3000
1	4	2	13	1	4	2	16	3000
1	4	2	13	1	4	2	19	3000
1	4	2	13	1	4	2	18	3000
1	4	2	13	2	4	2	3	1000
1	4	2	13	2	4	2	2	1000
1	4	2	13	2	4	2	1	1000
1	4	2	13	2	4	2	0	1000
1	4	2	13	2	4	2	7	1000
1	4	2	13	2	4	2	6	1000
1	4	2	13	2	4	2	5	1000
1	4	2	13	2	4	2	4	1000
1	4	2	13	2	4	2	11	1000
1	4	2	13	2	4	2	10	1000
1	4	2	13	2	4	2	9	1000
1	4	2	13	2	4	2	8	1000
1	4	2	13	2	4	2	15	1000
1	4	2	13	2	4	2	14	1000
1	4	2	13	2	4	2	13	1000
1	4	2	13	2	4	2	12	1000
1	4	2	13	2	4	2	19	1000
1	4	2	13	2	4	2	18	1000
1	4	2	13	2	4	2	17	1000
1	4	2	13	2	4	2	16	1000
1	4	2	12	3	4	2	4	1000
1	4	2	12	3	4	2	5	1000
1	4	2	12	3	4	2	6	1000
1	4	2	12	3	4	2	7	1000
1	4	2	12	3	4	2	0	1000
1	4	2	12	3	4	2	1	1000
1	4	2	12	3	4	2	2	1000
1	4	2	12	3	4	2	3	1000
1	4	2	12	3	4	2	12	1000
1	4	2	12	3	4	2	13	1000
1	4	2	12	3	4	2	14	1000
1	4	2	12	3	4	2	15	1000
1	4	2	12	3	4	2	8	1000
1	4	2	12	3	4	2	9	1000
1	4	2	12	3	4	2	10	1000
1	4	2	12	3	4	2	11	1000
1	4	2	12	3	4	2	16	1000
1	4	2	12	3	4	2	17	1000
1	4	2	12	3	4	2	18	1000
1	4	2	12	3	4	2	19	1000
1	4	2	12	1	4	2	1	1000
1	4	2	12	1	4	2	0	1000
1	4	2	12	1	4	2	3	1000
1	4	2	12	1	4	2	2	1000
1	4	2	12	1	4	2	5	1000
1	4	2	12	1	4	2	4	1000
1	4	2	12	1	4	2	7	1000
1	4	2	12	1	4	2	6	1000
1	4	2	12	1	4	2	9	1000
1	4	2	12	1	4	2	8	1000
1	4	2	12	1	4	2	11	1000
1	4	2	12	1	4	2	10	1000
1	4	2	12	1	4	2	13	3000
1	4	2	12	1	4	2	12	0
1	4	2	12	1	4	2	15	3000
1	4	2	12	1	4	2	14	3000
1	4	2	12	1	4	2	17	3000
1	4	2	12	1	4	2	16	3000
1	4	2	12	1	4	2	19	3000
1	4	2	12	1	4	2	18	3000
1	4	2	12	2	4	2	3	1000
1	4	2	12	2	4	2	2	1000
1	4	2	12	2	4	2	1	1000
1	4	2	12	2	4	2	0	1000
1	4	2	12	2	4	2	7	1000
1	4	2	12	2	4	2	6	1000
1	4	2	12	2	4	2	5	1000
1	4	2	12	2	4	2	4	1000
1	4	2	12	2	4	2	11	1000
1	4	2	12	2	4	2	10	1000
1	4	2	12	2	4	2	9	1000
1	4	2	12	2	4	2	8	1000
1	4	2	12	2	4	2	15	1000
1	4	2	12	2	4	2	14	1000
1	4	2	12	2	4	2	13	1000
1	4	2	12	2	4	2	12	1000
1	4	2	12	2	4	2	19	1000
1	4	2	12	2	4	2	18	1000
1	4	2	12	2	4	2	17	1000
1	4	2	12	2	4	2	16	1000
1	4	2	15	3	4	2	4	1000
1	4	2	15	3	4	2	5	1000
1	4	2	15	3	4	2	6	1000
1	4	2	15	3	4	2	7	1000
1	4	2	15	3	4	2	0	1000
1	4	2	15	3	4	2	1	1000
1	4	2	15	3	4	2	2	1000
1	4	2	15	3	4	2	3	1000
1	4	2	15	3	4	2	12	1000
1	4	2	15	3	4	2	13	1000
1	4	2	15	3	4	2	14	1000
1	4	2	15	3	4	2	15	1000
1	4	2	15	3	4	2	8	1000
1	4	2	15	3	4	2	9	1000
1	4	2	15	3	4	2	10	1000
1	4	2	15	3	4	2	11	1000
1	4	2	15	3	4	2	16	1000
1	4	2	15	3	4	2	17	1000
1	4	2	15	3	4	2	18	1000
1	4	2	15	3	4	2	19	1000
1	4	2	15	1	4	2	1	1000
1	4	2	15	1	4	2	0	1000
1	4	2	15	1	4	2	3	1000
1	4	2	15	1	4	2	2	1000
1	4	2	15	1	4	2	5	1000
1	4	2	15	1	4	2	4	1000
1	4	2	15	1	4	2	7	1000
1	4	2	15	1	4	2	6	1000
1	4	2	15	1	4	2	9	1000
1	4	2	15	1	4	2	8	1000
1	4	2	15	1	4	2	11	1000
1	4	2	15	1	4	2	10	1000
1	4	2	15	1	4	2	13	1000
1	4	2	15	1	4	2	12	1000
1	4	2	15	1	4	2	15	0
1	4	2	15	1	4	2	14	1000
1	4	2	15	1	4	2	17	3000
1	4	2	15	1	4	2	16	3000
1	4	2	15	1	4	2	19	3000
1	4	2	15	1	4	2	18	3000
1	4	2	15	2	4	2	3	1000
1	4	2	15	2	4	2	2	1000
1	4	2	15	2	4	2	1	1000
1	4	2	15	2	4	2	0	1000
1	4	2	15	2	4	2	7	1000
1	4	2	15	2	4	2	6	1000
1	4	2	15	2	4	2	5	1000
1	4	2	15	2	4	2	4	1000
1	4	2	15	2	4	2	11	1000
1	4	2	15	2	4	2	10	1000
1	4	2	15	2	4	2	9	1000
1	4	2	15	2	4	2	8	1000
1	4	2	15	2	4	2	15	1000
1	4	2	15	2	4	2	14	1000
1	4	2	15	2	4	2	13	1000
1	4	2	15	2	4	2	12	1000
1	4	2	15	2	4	2	19	1000
1	4	2	15	2	4	2	18	1000
1	4	2	15	2	4	2	17	1000
1	4	2	15	2	4	2	16	1000
1	4	2	14	3	4	2	4	1000
1	4	2	14	3	4	2	5	1000
1	4	2	14	3	4	2	6	1000
1	4	2	14	3	4	2	7	1000
1	4	2	14	3	4	2	0	1000
1	4	2	14	3	4	2	1	1000
1	4	2	14	3	4	2	2	1000
1	4	2	14	3	4	2	3	1000
1	4	2	14	3	4	2	12	1000
1	4	2	14	3	4	2	13	1000
1	4	2	14	3	4	2	14	1000
1	4	2	14	3	4	2	15	1000
1	4	2	14	3	4	2	8	1000
1	4	2	14	3	4	2	9	1000
1	4	2	14	3	4	2	10	1000
1	4	2	14	3	4	2	11	1000
1	4	2	14	3	4	2	16	1000
1	4	2	14	3	4	2	17	1000
1	4	2	14	3	4	2	18	1000
1	4	2	14	3	4	2	19	1000
1	4	2	14	1	4	2	1	1000
1	4	2	14	1	4	2	0	1000
1	4	2	14	1	4	2	3	1000
1	4	2	14	1	4	2	2	1000
1	4	2	14	1	4	2	5	1000
1	4	2	14	1	4	2	4	1000
1	4	2	14	1	4	2	7	1000
1	4	2	14	1	4	2	6	1000
1	4	2	14	1	4	2	9	1000
1	4	2	14	1	4	2	8	1000
1	4	2	14	1	4	2	11	1000
1	4	2	14	1	4	2	10	1000
1	4	2	14	1	4	2	13	1000
1	4	2	14	1	4	2	12	1000
1	4	2	14	1	4	2	15	3000
1	4	2	14	1	4	2	14	0
1	4	2	14	1	4	2	17	3000
1	4	2	14	1	4	2	16	3000
1	4	2	14	1	4	2	19	3000
1	4	2	14	1	4	2	18	3000
1	4	2	14	2	4	2	3	1000
1	4	2	14	2	4	2	2	1000
1	4	2	14	2	4	2	1	1000
1	4	2	14	2	4	2	0	1000
1	4	2	14	2	4	2	7	1000
1	4	2	14	2	4	2	6	1000
1	4	2	14	2	4	2	5	1000
1	4	2	14	2	4	2	4	1000
1	4	2	14	2	4	2	11	1000
1	4	2	14	2	4	2	10	1000
1	4	2	14	2	4	2	9	1000
1	4	2	14	2	4	2	8	1000
1	4	2	14	2	4	2	15	1000
1	4	2	14	2	4	2	14	1000
1	4	2	14	2	4	2	13	1000
1	4	2	14	2	4	2	12	1000
1	4	2	14	2	4	2	19	1000
1	4	2	14	2	4	2	18	1000
1	4	2	14	2	4	2	17	1000
1	4	2	14	2	4	2	16	1000
1	4	2	17	3	4	2	4	1000
1	4	2	17	3	4	2	5	1000
1	4	2	17	3	4	2	6	1000
1	4	2	17	3	4	2	7	1000
1	4	2	17	3	4	2	0	1000
1	4	2	17	3	4	2	1	1000
1	4	2	17	3	4	2	2	1000
1	4	2	17	3	4	2	3	1000
1	4	2	17	3	4	2	12	1000
1	4	2	17	3	4	2	13	1000
1	4	2	17	3	4	2	14	1000
1	4	2	17	3	4	2	15	1000
1	4	2	17	3	4	2	8	1000
1	4	2	17	3	4	2	9	1000
1	4	2	17	3	4	2	10	1000
1	4	2	17	3	4	2	11	1000
1	4	2	17	3	4	2	16	1000
1	4	2	17	3	4	2	17	1000
1	4	2	17	3	4	2	18	1000
1	4	2	17	3	4	2	19	1000
1	4	2	17	1	4	2	1	1000
1	4	2	17	1	4	2	0	1000
1	4	2	17	1	4	2	3	1000
1	4	2	17	1	4	2	2	1000
1	4	2	17	1	4	2	5	1000
1	4	2	17	1	4	2	4	1000
1	4	2	17	1	4	2	7	1000
1	4	2	17	1	4	2	6	1000
1	4	2	17	1	4	2	9	1000
1	4	2	17	1	4	2	8	1000
1	4	2	17	1	4	2	11	1000
1	4	2	17	1	4	2	10	1000
1	4	2	17	1	4	2	13	1000
1	4	2	17	1	4	2	12	1000
1	4	2	17	1	4	2	15	1000
1	4	2	17	1	4	2	14	1000
1	4	2	17	1	4	2	17	0
1	4	2	17	1	4	2	16	1000
1	4	2	17	1	4	2	19	3000
1	4	2	17	1	4	2	18	3000
1	4	2	17	2	4	2	3	1000
1	4	2	17	2	4	2	2	1000
1	4	2	17	2	4	2	1	1000
1	4	2	17	2	4	2	0	1000
1	4	2	17	2	4	2	7	1000
1	4	2	17	2	4	2	6	1000
1	4	2	17	2	4	2	5	1000
1	4	2	17	2	4	2	4	1000
1	4	2	17	2	4	2	11	1000
1	4	2	17	2	4	2	10	1000
1	4	2	17	2	4	2	9	1000
1	4	2	17	2	4	2	8	1000
1	4	2	17	2	4	2	15	1000
1	4	2	17	2	4	2	14	1000
1	4	2	17	2	4	2	13	1000
1	4	2	17	2	4	2	12	1000
1	4	2	17	2	4	2	19	1000
1	4	2	17	2	4	2	18	1000
1	4	2	17	2	4	2	17	1000
1	4	2	17	2	4	2	16	1000
1	4	2	16	3	4	2	4	1000
1	4	2	16	3	4	2	5	1000
1	4	2	16	3	4	2	6	1000
1	4	2	16	3	4	2	7	1000
1	4	2	16	3	4	2	0	1000
1	4	2	16	3	4	2	1	1000
1	4	2	16	3	4	2	2	1000
1	4	2	16	3	4	2	3	1000
1	4	2	16	3	4	2	12	1000
1	4	2	16	3	4	2	13	1000
1	4	2	16	3	4	2	14	1000
1	4	2	16	3	4	2	15	1000
1	4	2	16	3	4	2	8	1000
1	4	2	16	3	4	2	9	1000
1	4	2	16	3	4	2	10	1000
1	4	2	16	3	4	2	11	1000
1	4	2	16	3	4	2	16	1000
1	4	2	16	3	4	2	17	1000
1	4	2	16	3	4	2	18	1000
1	4	2	16	3	4	2	19	1000
1	4	2	16	1	4	2	1	1000
1	4	2	16	1	4	2	0	1000
1	4	2	16	1	4	2	3	1000
1	4	2	16	1	4	2	2	1000
1	4	2	16	1	4	2	5	1000
1	4	2	16	1	4	2	4	1000
1	4	2	16	1	4	2	7	1000
1	4	2	16	1	4	2	6	1000
1	4	2	16	1	4	2	9	1000
1	4	2	16	1	4	2	8	1000
1	4	2	16	1	4	2	11	1000
1	4	2	16	1	4	2	10	1000
1	4	2	16	1	4	2	13	1000
1	4	2	16	1	4	2	12	1000
1	4	2	16	1	4	2	15	1000
1	4	2	16	1	4	2	14	1000
1	4	2	16	1	4	2	17	3000
1	4	2	16	1	4	2	16	0
1	4	2	16	1	4	2	19	3000
1	4	2	16	1	4	2	18	3000
1	4	2	16	2	4	2	3	1000
1	4	2	16	2	4	2	2	1000
1	4	2	16	2	4	2	1	1000
1	4	2	16	2	4	2	0	1000
1	4	2	16	2	4	2	7	1000
1	4	2	16	2	4	2	6	1000
1	4	2	16	2	4	2	5	1000
1	4	2	16	2	4	2	4	1000
1	4	2	16	2	4	2	11	1000
1	4	2	16	2	4	2	10	1000
1	4	2	16	2	4	2	9	1000
1	4	2	16	2	4	2	8	1000
1	4	2	16	2	4	2	15	1000
1	4	2	16	2	4	2	14	1000
1	4	2	16	2	4	2	13	1000
1	4	2	16	2	4	2	12	1000
1	4	2	16	2	4	2	19	1000
1	4	2	16	2	4	2	18	1000
1	4	2	16	2	4	2	17	1000
1	4	2	16	2	4	2	16	1000
1	4	2	19	3	4	2	4	1000
1	4	2	19	3	4	2	5	1000
1	4	2	19	3	4	2	6	1000
1	4	2	19	3	4	2	7	1000
1	4	2	19	3	4	2	0	1000
1	4	2	19	3	4	2	1	1000
1	4	2	19	3	4	2	2	1000
1	4	2	19	3	4	2	3	1000
1	4	2	19	3	4	2	12	1000
1	4	2	19	3	4	2	13	1000
1	4	2	19	3	4	2	14	1000
1	4	2	19	3	4	2	15	1000
1	4	2	19	3	4	2	8	1000
1	4	2	19	3	4	2	9	1000
1	4	2	19	3	4	2	10	1000
1	4	2	19	3	4	2	11	1000
1	4	2	19	3	4	2	16	1000
1	4	2	19	3	4	2	17	1000
1	4	2	19	3	4	2	18	1000
1	4	2	19	3	4	2	19	1000
1	4	2	19	1	4	2	1	1000
1	4	2	19	1	4	2	0	1000
1	4	2	19	1	4	2	3	1000
1	4	2	19	1	4	2	2	1000
1	4	2	19	1	4	2	5	1000
1	4	2	19	1	4	2	4	1000
1	4	2	19	1	4	2	7	1000
1	4	2	19	1	4	2	6	1000
1	4	2	19	1	4	2	9	1000
1	4	2	19	1	4	2	8	1000
1	4	2	19	1	4	2	11	1000
1	4	2	19	1	4	2	10	1000
1	4	2	19	1	4	2	13	1000
1	4	2	19	1	4	2	12	1000
1	4	2	19	1	4	2	15	1000
1	4	2	19	1	4	2	14	1000
1	4	2	19	1	4	2	17	1000
1	4	2	19	1	4	2	16	1000
1	4	2	19	1	4	2	19	0
1	4	2	19	1	4	2	18	1000
1	4	2	19	2	4	2	3	1000
1	4	2	19	2	4	2	2	1000
1	4	2	19	2	4	2	1	1000
1	4	2	19	2	4	2	0	1000
1	4	2	19	2	4	2	7	1000
1	4	2	19	2	4	2	6	1000
1	4	2	19	2	4	2	5	1000
1	4	2	19	2	4	2	4	1000
1	4	2	19	2	4	2	11	1000
1	4	2	19	2	4	2	10	1000
1	4	2	19	2	4	2	9	1000
1	4	2	19	2	4	2	8	1000
1	4	2	19	2	4	2	15	1000
1	4	2	19	2	4	2	14	1000
1	4	2	19	2	4	2	13	1000
1	4	2	19	2	4	2	12	1000
1	4	2	19	2	4	2	19	1000
1	4	2	19	2	4	2	18	1000
1	4	2	19	2	4	2	17	1000
1	4	2	19	2	4	2	16	1000
1	4	2	18	3	4	2	4	1000
1	4	2	18	3	4	2	5	1000
1	4	2	18	3	4	2	6	1000
1	4	2	18	3	4	2	7	1000
1	4	2	18	3	4	2	0	1000
1	4	2	18	3	4	2	1	1000
1	4	2	18	3	4	2	2	1000
1	4	2	18	3	4	2	3	1000
1	4	2	18	3	4	2	12	1000
1	4	2	18	3	4	2	13	1000
1	4	2	18	3	4	2	14	1000
1	4	2	18	3	4	2	15	1000
1	4	2	18	3	4	2	8	1000
1	4	2	18	3	4	2	9	1000
1	4	2	18	3	4	2	10	1000
1	4	2	18	3	4	2	11	1000
1	4	2	18	3	4	2	16	1000
1	4	2	18	3	4	2	17	1000
1	4	2	18	3	4	2	18	1000
1	4	2	18	3	4	2	19	1000
1	4	2	18	1	4	2	1	1000
1	4	2	18	1	4	2	0	1000
1	4	2	18	1	4	2	3	1000
1	4	2	18	1	4	2	2	1000
1	4	2	18	1	4	2	5	1000
1	4	2	18	1	4	2	4	1000
1	4	2	18	1	4	2	7	1000
1	4	2	18	1	4	2	6	1000
1	4	2	18	1	4	2	9	1000
1	4	2	18	1	4	2	8	1000
1	4	2	18	1	4	2	11	1000
1	4	2	18	1	4	2	10	1000
1	4	2	18	1	4	2	13	1000
1	4	2	18	1	4	2	12	1000
1	4	2	18	1	4	2	15	1000
1	4	2	18	1	4	2	14	1000
1	4	2	18	1	4	2	17	1000
1	4	2	18	1	4	2	16	1000
1	4	2	18	1	4	2	19	3000
1	4	2	18	1	4	2	18	0
1	4	2	18	2	4	2	3	1000
1	4	2	18	2	4	2	2	1000
1	4	2	18	2	4	2	1	1000
1	4	2	18	2	4	2	0	1000
1	4	2	18	2	4	2	7	1000
1	4	2	18	2	4	2	6	1000
1	4	2	18	2	4	2	5	1000
1	4	2	18	2	4	2	4	1000
1	4	2	18	2	4	2	11	1000
1	4	2	18	2	4	2	10	1000
1	4	2	18	2	4	2	9	1000
1	4	2	18	2	4	2	8	1000
1	4	2	18	2	4	2	15	1000
1	4	2	18	2	4	2	14	1000
1	4	2	18	2	4	2	13	1000
1	4	2	18	2	4	2	12	1000
1	4	2	18	2	4	2	19	1000
1	4	2	18	2	4	2	18	1000
1	4	2	18	2	4	2	17	1000
1	4	2	18	2	4	2	16	1000
1	2	1	1	1	2	2	9	-2000
1	2	1	1	1	2	2	8	-2000
1	2	1	1	1	2	2	11	-2000
1	2	1	1	1	2	2	10	-2000
1	2	1	1	1	2	2	13	-2000
1	2	1	1	1	2	2	12	-2000
1	2	1	1	1	2	2	15	-2000
1	2	1	1	1	2	2	14	-2000
1	2	1	1	1	2	2	17	-2000
1	2	1	1	1	2	2	16	-2000
1	2	1	1	1	2	2	19	-2000
1	2	1	1	1	2	2	18	-2000
1	2	1	1	2	4	1	3	-2000
1	2	1	1	1	2	1	1	2002
1	2	1	1	1	2	1	3	2000
1	2	1	1	1	2	1	2	2000
1	2	1	1	1	2	1	5	2000
1	2	1	1	2	3	1	3	-2000
1	2	1	1	1	2	1	4	2000
1	2	1	1	1	2	1	7	2000
1	2	1	1	1	2	1	6	2000
1	2	1	1	1	2	1	9	2000
1	2	1	1	1	2	1	8	2000
1	2	1	1	1	2	1	11	2000
1	2	1	1	1	2	1	10	2000
1	2	1	1	1	2	1	13	2000
1	2	1	1	1	2	1	12	2000
1	2	1	1	1	2	1	15	2000
1	2	1	1	1	2	1	14	2000
1	2	1	1	1	2	1	17	2000
1	2	1	1	1	2	2	1	-2000
1	2	1	1	1	2	1	16	2000
1	2	1	1	1	2	2	0	-2000
1	2	1	1	1	2	1	19	2000
1	2	1	1	1	2	2	3	-2000
1	2	1	1	1	2	1	18	2000
1	2	1	1	1	2	2	2	-2000
1	2	1	1	1	2	2	5	-2000
1	2	1	1	1	2	2	4	-2000
1	2	1	1	1	2	2	7	-2000
1	2	1	1	1	2	2	6	-2000
1	2	1	0	1	2	2	9	-2000
1	2	1	0	1	2	2	8	-2000
1	2	1	0	1	2	2	11	-2000
1	2	1	0	1	2	2	10	-2000
1	2	1	0	1	2	2	13	-2000
1	2	1	0	1	2	2	12	-2000
1	2	1	0	1	2	2	15	-2000
1	2	1	0	1	2	2	14	-2000
1	2	1	0	1	2	2	17	-2000
1	2	1	0	1	2	2	16	-2000
1	2	1	0	1	2	2	19	-2000
1	2	1	0	1	2	2	18	-2000
1	2	1	0	1	3	1	0	1000
1	2	1	0	2	4	1	2	-2000
1	2	1	0	1	2	1	1	2000
1	2	1	0	1	2	1	0	1002
1	2	1	0	1	2	1	3	2000
1	2	1	0	1	2	1	2	2000
1	2	1	0	1	2	1	5	2000
1	2	1	0	1	2	1	4	2000
1	2	1	0	2	3	1	2	-2000
1	2	1	0	1	2	1	7	2000
1	2	1	0	1	2	1	6	2000
1	2	1	0	1	2	1	9	2000
1	2	1	0	1	4	1	0	1000
1	2	1	0	1	2	1	8	2000
1	2	1	0	1	2	1	11	2000
1	2	1	0	1	2	1	10	2000
1	2	1	0	1	2	1	13	2000
1	2	1	0	1	2	1	12	2000
1	2	1	0	1	2	1	15	2000
1	2	1	0	1	2	1	14	2000
1	2	1	0	1	2	1	17	2000
1	2	1	0	1	2	2	1	-2000
1	2	1	0	1	2	1	16	2000
1	2	1	0	1	2	2	0	-2000
1	2	1	0	1	2	1	19	2000
1	2	1	0	1	2	2	3	-2000
1	2	1	0	1	2	1	18	2000
1	2	1	0	1	2	2	2	-2000
1	2	1	0	1	2	2	5	-2000
1	2	1	0	1	2	2	4	-2000
1	2	1	0	1	2	2	7	-2000
1	2	1	0	1	2	2	6	-2000
1	2	1	3	1	2	2	9	-2000
1	2	1	3	1	2	2	8	-2000
1	2	1	3	1	2	2	11	-2000
1	2	1	3	1	2	2	10	-2000
1	2	1	3	1	2	2	13	-2000
1	2	1	3	1	2	2	12	-2000
1	2	1	3	1	2	2	15	-2000
1	2	1	3	1	2	2	14	-2000
1	2	1	3	1	2	2	17	-2000
1	2	1	3	1	2	2	16	-2000
1	2	1	3	1	2	2	19	-2000
1	2	1	3	1	2	2	18	-2000
1	2	1	3	2	4	1	5	-2000
1	2	1	3	1	2	1	3	2002
1	2	1	3	1	2	1	5	2000
1	2	1	3	1	2	1	4	2000
1	2	1	3	1	2	1	7	2000
1	2	1	3	1	2	1	6	2000
1	2	1	3	1	2	1	9	2000
1	2	1	3	1	2	1	8	2000
1	2	1	3	1	2	1	11	2000
1	2	1	3	2	3	1	5	-2000
1	2	1	3	1	2	1	10	2000
1	2	1	3	1	2	1	13	2000
1	2	1	3	1	2	1	12	2000
1	2	1	3	1	2	1	15	2000
1	2	1	3	1	2	1	14	2000
1	2	1	3	1	2	1	17	2000
1	2	1	3	1	2	2	1	-2000
1	2	1	3	1	2	1	16	2000
1	2	1	3	1	2	2	0	-2000
1	2	1	3	1	2	1	19	2000
1	2	1	3	1	2	2	3	-2000
1	2	1	3	1	2	1	18	2000
1	2	1	3	1	2	2	2	-2000
1	2	1	3	1	2	2	5	-2000
1	2	1	3	1	2	2	4	-2000
1	2	1	3	1	2	2	7	-2000
1	2	1	3	1	2	2	6	-2000
1	2	1	2	1	2	2	9	-2000
1	2	1	2	1	2	2	8	-2000
1	2	1	2	1	2	2	11	-2000
1	2	1	2	1	2	2	10	-2000
1	2	1	2	1	2	2	13	-2000
1	2	1	2	1	2	2	12	-2000
1	2	1	2	1	2	2	15	-2000
1	2	1	2	1	2	2	14	-2000
1	2	1	2	1	2	2	17	-2000
1	2	1	2	1	2	2	16	-2000
1	2	1	2	1	2	2	19	-2000
1	2	1	2	1	2	2	18	-2000
1	2	1	2	2	4	1	4	-2000
1	2	1	2	1	2	1	3	2000
1	2	1	2	1	2	1	2	2002
1	2	1	2	1	2	1	5	2000
1	2	1	2	1	2	1	4	2000
1	2	1	2	1	2	1	7	2000
1	2	1	2	1	2	1	6	2000
1	2	1	2	1	2	1	9	2000
1	2	1	2	1	2	1	8	2000
1	2	1	2	1	2	1	11	2000
1	2	1	2	1	2	1	10	2000
1	2	1	2	2	3	1	4	-2000
1	2	1	2	1	2	1	13	2000
1	2	1	2	1	2	1	12	2000
1	2	1	2	1	2	1	15	2000
1	2	1	2	1	2	1	14	2000
1	2	1	2	1	2	1	17	2000
1	2	1	2	1	2	2	1	-2000
1	2	1	2	1	2	1	16	2000
1	2	1	2	1	2	2	0	-2000
1	2	1	2	1	2	1	19	2000
1	2	1	2	1	2	2	3	-2000
1	2	1	2	1	2	1	18	2000
1	2	1	2	1	2	2	2	-2000
1	2	1	2	1	2	2	5	-2000
1	2	1	2	1	2	2	4	-2000
1	2	1	2	1	2	2	7	-2000
1	2	1	2	1	2	2	6	-2000
1	2	1	5	1	2	2	9	-2000
1	2	1	5	1	2	2	8	-2000
1	2	1	5	1	2	2	11	-2000
1	2	1	5	1	2	2	10	-2000
1	2	1	5	1	2	2	13	-2000
1	2	1	5	1	2	2	12	-2000
1	2	1	5	1	2	2	15	-2000
1	2	1	5	1	2	2	14	-2000
1	2	1	5	1	2	2	17	-2000
1	2	1	5	1	2	2	16	-2000
1	2	1	5	1	2	2	19	-2000
1	2	1	5	1	2	2	18	-2000
1	2	1	5	2	4	1	7	-2000
1	2	1	5	1	2	1	5	2002
1	2	1	5	1	2	1	7	2000
1	2	1	5	1	2	1	6	2000
1	2	1	5	1	2	1	9	2000
1	2	1	5	2	3	1	7	-2000
1	2	1	5	1	2	1	8	2000
1	2	1	5	1	2	1	11	2000
1	2	1	5	1	2	1	10	2000
1	2	1	5	1	2	1	13	2000
1	2	1	5	1	2	1	12	2000
1	2	1	5	1	2	1	15	2000
1	2	1	5	1	2	1	14	2000
1	2	1	5	1	2	1	17	2000
